1,0,-1,1,0,-1,1,0,-1
1,0,-1,2,0,-2,1,0,-1
0,-1,0,-1,4,-1,0,-1,0
3,10,3,0,0,0,-3,-10,-3
0,-1,0,-1,5,-1,0,-1,0
0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625
1,2,1,0,0,0,-1,-2,-1
